Function,Dimensions,Selection,Crossover,Pop_Size,Iters,find_solution,generation_found
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,22.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,28.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,21.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,17.0
Func5,2,tournament_3,uniform_1,31,31,1,23.0
Func5,2,tournament_3,uniform_1,31,31,1,21.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,26.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,20.0
Func5,2,tournament_3,uniform_1,31,31,1,15.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,26.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,20.0
Func5,2,tournament_3,uniform_1,31,31,1,15.0
Func5,2,tournament_3,uniform_1,31,31,1,19.0
Func5,2,tournament_3,uniform_1,31,31,1,25.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,21.0
Func5,2,tournament_3,uniform_1,31,31,1,21.0
Func5,2,tournament_3,uniform_1,31,31,1,30.0
Func5,2,tournament_3,uniform_1,31,31,1,23.0
Func5,2,tournament_3,uniform_1,31,31,1,27.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,18.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,23.0
Func5,2,tournament_3,uniform_1,31,31,1,19.0
Func5,2,tournament_3,uniform_1,31,31,1,22.0
Func5,2,tournament_3,uniform_1,31,31,1,19.0
Func5,2,tournament_3,uniform_1,31,31,1,27.0
Func5,2,tournament_3,uniform_1,31,31,1,31.0
Func5,2,tournament_3,uniform_1,31,31,1,27.0
Func5,2,tournament_3,uniform_1,31,31,1,22.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,16.0
Func5,2,tournament_3,uniform_1,31,31,1,23.0
Func5,2,tournament_3,uniform_1,31,31,1,28.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,22.0
Func5,2,tournament_3,uniform_1,31,31,1,31.0
Func5,2,tournament_3,uniform_1,31,31,1,16.0
Func5,2,tournament_3,uniform_1,31,31,1,25.0
Func5,2,tournament_3,uniform_1,31,31,1,23.0
Func5,2,tournament_3,uniform_1,31,31,1,25.0
Func5,2,tournament_3,uniform_1,31,31,1,15.0
Func5,2,tournament_3,uniform_1,31,31,1,16.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,19.0
Func5,2,tournament_3,uniform_1,31,31,1,31.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,20.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,27.0
Func5,2,tournament_3,uniform_1,31,31,1,13.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,31.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,19.0
Func5,2,tournament_3,uniform_1,31,31,1,22.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,25.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,30.0
Func5,2,tournament_3,uniform_1,31,31,1,29.0
Func5,2,tournament_3,uniform_1,31,31,1,26.0
Func5,2,tournament_3,uniform_1,31,31,1,16.0
Func5,2,tournament_3,uniform_1,31,31,1,13.0
Func5,2,tournament_3,uniform_1,31,31,1,29.0
Func5,2,tournament_3,uniform_1,31,31,1,31.0
Func5,2,tournament_3,uniform_1,31,31,1,24.0
Func5,2,tournament_3,uniform_1,31,31,1,22.0
Func5,2,tournament_3,uniform_1,31,31,1,27.0
Func5,2,tournament_3,uniform_1,31,31,1,30.0
Func5,2,tournament_3,uniform_1,31,31,1,31.0
Func5,2,tournament_3,uniform_1,31,31,1,31.0
Func5,2,tournament_3,uniform_1,31,31,1,21.0
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,0,
Func5,2,tournament_3,uniform_1,31,31,1,29.0
Func5,2,tournament_3,uniform_1,31,31,1,25.0
Func5,2,tournament_3,uniform_1,31,31,1,19.0
Func5,2,tournament_3,uniform_1,31,31,1,31.0
Func5,2,tournament_3,uniform_2,31,31,1,18.0
Func5,2,tournament_3,uniform_2,31,31,1,21.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,1,21.0
Func5,2,tournament_3,uniform_2,31,31,1,14.0
Func5,2,tournament_3,uniform_2,31,31,1,26.0
Func5,2,tournament_3,uniform_2,31,31,1,27.0
Func5,2,tournament_3,uniform_2,31,31,1,25.0
Func5,2,tournament_3,uniform_2,31,31,1,20.0
Func5,2,tournament_3,uniform_2,31,31,1,18.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,31.0
Func5,2,tournament_3,uniform_2,31,31,1,19.0
Func5,2,tournament_3,uniform_2,31,31,1,28.0
Func5,2,tournament_3,uniform_2,31,31,1,31.0
Func5,2,tournament_3,uniform_2,31,31,1,31.0
Func5,2,tournament_3,uniform_2,31,31,1,22.0
Func5,2,tournament_3,uniform_2,31,31,1,21.0
Func5,2,tournament_3,uniform_2,31,31,1,30.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,30.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,1,25.0
Func5,2,tournament_3,uniform_2,31,31,1,28.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,25.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,1,26.0
Func5,2,tournament_3,uniform_2,31,31,1,29.0
Func5,2,tournament_3,uniform_2,31,31,1,21.0
Func5,2,tournament_3,uniform_2,31,31,1,28.0
Func5,2,tournament_3,uniform_2,31,31,1,26.0
Func5,2,tournament_3,uniform_2,31,31,1,14.0
Func5,2,tournament_3,uniform_2,31,31,1,21.0
Func5,2,tournament_3,uniform_2,31,31,1,29.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,28.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,1,29.0
Func5,2,tournament_3,uniform_2,31,31,1,18.0
Func5,2,tournament_3,uniform_2,31,31,1,17.0
Func5,2,tournament_3,uniform_2,31,31,1,19.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,20.0
Func5,2,tournament_3,uniform_2,31,31,1,29.0
Func5,2,tournament_3,uniform_2,31,31,1,19.0
Func5,2,tournament_3,uniform_2,31,31,1,20.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,1,30.0
Func5,2,tournament_3,uniform_2,31,31,1,30.0
Func5,2,tournament_3,uniform_2,31,31,1,16.0
Func5,2,tournament_3,uniform_2,31,31,1,18.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,1,20.0
Func5,2,tournament_3,uniform_2,31,31,1,15.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,1,20.0
Func5,2,tournament_3,uniform_2,31,31,1,22.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,22.0
Func5,2,tournament_3,uniform_2,31,31,1,18.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,25.0
Func5,2,tournament_3,uniform_2,31,31,1,16.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,1,17.0
Func5,2,tournament_3,uniform_2,31,31,1,28.0
Func5,2,tournament_3,uniform_2,31,31,1,28.0
Func5,2,tournament_3,uniform_2,31,31,1,29.0
Func5,2,tournament_3,uniform_2,31,31,1,17.0
Func5,2,tournament_3,uniform_2,31,31,1,19.0
Func5,2,tournament_3,uniform_2,31,31,1,29.0
Func5,2,tournament_3,uniform_2,31,31,1,25.0
Func5,2,tournament_3,uniform_2,31,31,1,27.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,21.0
Func5,2,tournament_3,uniform_2,31,31,1,21.0
Func5,2,tournament_3,uniform_2,31,31,1,26.0
Func5,2,tournament_3,uniform_2,31,31,1,24.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,27.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,17.0
Func5,2,tournament_3,uniform_2,31,31,1,21.0
Func5,2,tournament_3,uniform_2,31,31,1,23.0
Func5,2,tournament_3,uniform_2,31,31,1,29.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,30.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_2,31,31,1,22.0
Func5,2,tournament_3,uniform_2,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,29.0
Func5,2,tournament_3,uniform_7,31,31,1,27.0
Func5,2,tournament_3,uniform_7,31,31,1,31.0
Func5,2,tournament_3,uniform_7,31,31,1,23.0
Func5,2,tournament_3,uniform_7,31,31,1,26.0
Func5,2,tournament_3,uniform_7,31,31,1,31.0
Func5,2,tournament_3,uniform_7,31,31,1,20.0
Func5,2,tournament_3,uniform_7,31,31,1,30.0
Func5,2,tournament_3,uniform_7,31,31,1,31.0
Func5,2,tournament_3,uniform_7,31,31,1,22.0
Func5,2,tournament_3,uniform_7,31,31,1,29.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,13.0
Func5,2,tournament_3,uniform_7,31,31,1,24.0
Func5,2,tournament_3,uniform_7,31,31,1,16.0
Func5,2,tournament_3,uniform_7,31,31,1,30.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,30.0
Func5,2,tournament_3,uniform_7,31,31,1,25.0
Func5,2,tournament_3,uniform_7,31,31,1,17.0
Func5,2,tournament_3,uniform_7,31,31,1,21.0
Func5,2,tournament_3,uniform_7,31,31,1,25.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,24.0
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,1,26.0
Func5,2,tournament_3,uniform_7,31,31,1,24.0
Func5,2,tournament_3,uniform_7,31,31,1,31.0
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,1,24.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,23.0
Func5,2,tournament_3,uniform_7,31,31,1,17.0
Func5,2,tournament_3,uniform_7,31,31,1,30.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,14.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,1,21.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,1,26.0
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,1,25.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,30.0
Func5,2,tournament_3,uniform_7,31,31,1,31.0
Func5,2,tournament_3,uniform_7,31,31,1,20.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,1,21.0
Func5,2,tournament_3,uniform_7,31,31,1,26.0
Func5,2,tournament_3,uniform_7,31,31,1,29.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,25.0
Func5,2,tournament_3,uniform_7,31,31,1,21.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,29.0
Func5,2,tournament_3,uniform_7,31,31,1,26.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,1,23.0
Func5,2,tournament_3,uniform_7,31,31,1,23.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,20.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,30.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,1,27.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,16.0
Func5,2,tournament_3,uniform_7,31,31,1,26.0
Func5,2,tournament_3,uniform_7,31,31,1,27.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,26.0
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,27.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,1,21.0
Func5,2,tournament_3,uniform_7,31,31,1,25.0
Func5,2,tournament_3,uniform_7,31,31,1,24.0
Func5,2,tournament_3,uniform_7,31,31,1,22.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,1,22.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_7,31,31,1,29.0
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,1,23.0
Func5,2,tournament_3,uniform_7,31,31,1,28.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,1,30.0
Func5,2,tournament_3,uniform_7,31,31,1,27.0
Func5,2,tournament_3,uniform_7,31,31,1,25.0
Func5,2,tournament_3,uniform_7,31,31,1,23.0
Func5,2,tournament_3,uniform_7,31,31,1,19.0
Func5,2,tournament_3,uniform_7,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,17.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,19.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,14.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,9.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,31.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,31.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,19.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,16.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,31.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,19.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,13.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,17.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,13.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,30.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,30.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,16.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,16.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,13.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,16.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,13.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,30.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,15.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,28.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,16.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,31.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,17.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,28.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_2,31,31,0,
Func5,2,tournament_3,uniform_prop_2,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,14.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_2,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,17.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,19.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,30.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,28.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,28.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,17.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,30.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,28.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,30.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,15.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_7,31,31,0,
Func5,2,tournament_3,uniform_prop_7,31,31,1,25.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,19.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,15.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,17.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,31.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,28.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,17.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,30.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,28.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,28.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_7,31,31,0,
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,16.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,31.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,22.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,29.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,23.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,27.0
Func5,2,tournament_3,uniform_prop_7,31,31,0,
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,0,
Func5,2,tournament_3,uniform_prop_7,31,31,0,
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,20.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,16.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,24.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,26.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,18.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,21.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,30.0
Func5,2,tournament_3,uniform_prop_7,31,31,1,30.0
